"settings_id","stem_file","iterations_number","pile_width","pile_height","pile_depth","n_sides","n_meshes","lateral_friction","spinning_friction","rolling_friction","restitution","bend_function","random_turn","drop_algorithm","intended.con"
4999,"My_Stems.csv",20,12,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",4981
5000,"My_Stems.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",4982
5001,"My_Stems.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",4983
5002,"My_Stems.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",4984
5003,"My_Stems.csv",20,12,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",4985
5004,"My_Stems.csv",20,12,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",4986
5005,"My_Stems.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",4987
5006,"My_Stems.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",4988
5007,"My_Stems.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",4989
5008,"My_Stems.csv",20,12,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",4990
5009,"My_Stems.csv",20,12,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",4991
5010,"My_Stems.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",4992
5011,"My_Stems.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",4993
5012,"My_Stems.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",4994
5013,"My_Stems.csv",20,12,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",4995
5014,"My_Stems.csv",20,12,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",4996
5015,"My_Stems.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",4997
5016,"My_Stems.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",4998
5017,"My_Stems.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",4999
5018,"My_Stems.csv",20,12,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",5000
5019,"My_Stems.csv",20,12,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5001
5020,"My_Stems.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",5002
5021,"My_Stems.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",5003
5022,"My_Stems.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5004
5023,"My_Stems.csv",20,12,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",5005
5024,"My_Stems.csv",20,12,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5006
5025,"My_Stems.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",5007
5026,"My_Stems.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",5008
5027,"My_Stems.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5009
5028,"My_Stems.csv",20,12,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",5010
5029,"My_Stems.csv",20,12,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5011
5030,"My_Stems.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",5012
5031,"My_Stems.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",5013
5032,"My_Stems.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5014
5033,"My_Stems.csv",20,12,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",5015
5034,"My_Stems.csv",20,12,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5016
5035,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",5017
5036,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",5018
5037,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5019
5038,"My200-4-2-0.csv",20,12,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",5020
5039,"My200-4-2-0.csv",20,12,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5021
5040,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",5022
5041,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",5023
5042,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5024
5043,"My200-4-2-0.csv",20,12,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",5025
5044,"My200-4-2-0.csv",20,12,2,3,10,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5026
5045,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",5027
5046,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",5028
5047,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5029
5048,"My200-4-2-0.csv",20,12,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",5030
5049,"My200-4-2-0.csv",20,12,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5031
5050,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",5032
5051,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",5033
5052,"My200-4-2-0.csv",20,4,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5034
5053,"My200-4-2-0.csv",20,12,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",5035
5054,"My200-4-2-0.csv",20,12,2,3,10,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5036
5055,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",5037
5056,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",5038
5057,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5039
5058,"My200-4-2-0.csv",20,12,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",5040
5059,"My200-4-2-0.csv",20,12,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5041
5060,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",5042
5061,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",5043
5062,"My200-4-2-0.csv",20,4,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5044
5063,"My200-4-2-0.csv",20,12,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",5045
5064,"My200-4-2-0.csv",20,12,2,3,20,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5046
5065,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",5047
5066,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",5048
5067,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5049
5068,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",5050
5069,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5051
5070,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",5052
5071,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",5053
5072,"My200-4-2-0.csv",20,4,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5054
5073,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",5055
5074,"My200-4-2-0.csv",20,12,2,3,20,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5056
5075,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",5057
5076,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",5058
5077,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5059
5078,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",5060
5079,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5061
5080,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",5062
5081,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",5063
5082,"My200-4-2-0.csv",20,4,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5064
5083,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",5065
5084,"My200-4-2-0.csv",20,12,2,3,40,8,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5066
5085,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"grid",5067
5086,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise",5068
5087,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5069
5088,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid",5070
5089,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5071
5090,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"grid",5072
5091,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise",5073
5092,"My200-4-2-0.csv",20,4,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5074
5093,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid",5075
5094,"My200-4-2-0.csv",20,12,2,3,40,15,0.45,0.45,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5076
5095,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5077
5096,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5078
5097,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5079
5098,"Darre_neu.csv",20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5080
5099,"Darre_neu.csv",20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5081
5100,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5082
5101,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5083
5102,"Darre_neu.csv",20,15,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5084
5103,"Darre_neu.csv",20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5085
5104,"Darre_neu.csv",20,23,4,2.52,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5086
5105,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5087
5106,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5088
5107,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5089
5108,"Darre_neu.csv",20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5090
5109,"Darre_neu.csv",20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5091
5110,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5092
5111,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5093
5112,"Darre_neu.csv",20,15,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5094
5113,"Darre_neu.csv",20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5095
5114,"Darre_neu.csv",20,23,4,2.52,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5096
5115,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5097
5116,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5098
5117,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5099
5118,"Darre_neu.csv",20,23,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5100
5119,"Darre_neu.csv",20,23,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5101
5120,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5102
5121,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5103
5122,"Darre_neu.csv",20,15,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5104
5123,"Darre_neu.csv",20,23,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5105
5124,"Darre_neu.csv",20,23,4,2.52,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5106
5125,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5107
5126,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5108
5127,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5109
5128,"Darre_neu.csv",20,23,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5110
5129,"Darre_neu.csv",20,23,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5111
5130,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5112
5131,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5113
5132,"Darre_neu.csv",20,15,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5114
5133,"Darre_neu.csv",20,23,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5115
5134,"Darre_neu.csv",20,23,4,2.52,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5116
5135,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5117
5136,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5118
5137,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5119
5138,"Darre_neu.csv",20,23,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5120
5139,"Darre_neu.csv",20,23,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5121
5140,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5122
5141,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5123
5142,"Darre_neu.csv",20,15,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5124
5143,"Darre_neu.csv",20,23,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5125
5144,"Darre_neu.csv",20,23,4,2.52,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5126
5145,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5127
5146,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5128
5147,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5129
5148,"Darre_neu.csv",20,23,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5130
5149,"Darre_neu.csv",20,23,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5131
5150,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5132
5151,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5133
5152,"Darre_neu.csv",20,15,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5134
5153,"Darre_neu.csv",20,23,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5135
5154,"Darre_neu.csv",20,23,4,2.52,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5136
5155,"My_Stems.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5137
5156,"My_Stems.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5138
5157,"My_Stems.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5139
5158,"My_Stems.csv",20,12,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5140
5159,"My_Stems.csv",20,12,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5141
5160,"My_Stems.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5142
5161,"My_Stems.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5143
5162,"My_Stems.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5144
5163,"My_Stems.csv",20,12,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5145
5164,"My_Stems.csv",20,12,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5146
5165,"My_Stems.csv",20,4,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5147
5166,"My_Stems.csv",20,4,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5148
5167,"My_Stems.csv",20,4,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5149
5168,"My_Stems.csv",20,12,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5150
5169,"My_Stems.csv",20,12,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5151
5170,"My_Stems.csv",20,4,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5152
5171,"My_Stems.csv",20,4,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5153
5172,"My_Stems.csv",20,4,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5154
5173,"My_Stems.csv",20,12,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5155
5174,"My_Stems.csv",20,12,2,3,10,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5156
5175,"My_Stems.csv",20,4,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5157
5176,"My_Stems.csv",20,4,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5158
5177,"My_Stems.csv",20,4,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5159
5178,"My_Stems.csv",20,12,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5160
5179,"My_Stems.csv",20,12,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5161
5180,"My_Stems.csv",20,4,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5162
5181,"My_Stems.csv",20,4,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5163
5182,"My_Stems.csv",20,4,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5164
5183,"My_Stems.csv",20,12,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5165
5184,"My_Stems.csv",20,12,2,3,20,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5166
5185,"My_Stems.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5167
5186,"My_Stems.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5168
5187,"My_Stems.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5169
5188,"My_Stems.csv",20,12,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5170
5189,"My_Stems.csv",20,12,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5171
5190,"My_Stems.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5172
5191,"My_Stems.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5173
5192,"My_Stems.csv",20,4,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5174
5193,"My_Stems.csv",20,12,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5175
5194,"My_Stems.csv",20,12,2,3,20,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5176
5195,"My_Stems.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5177
5196,"My_Stems.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5178
5197,"My_Stems.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5179
5198,"My_Stems.csv",20,12,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5180
5199,"My_Stems.csv",20,12,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5181
5200,"My_Stems.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5182
5201,"My_Stems.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5183
5202,"My_Stems.csv",20,4,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5184
5203,"My_Stems.csv",20,12,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5185
5204,"My_Stems.csv",20,12,2,3,40,8,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5186
5205,"My_Stems.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5187
5206,"My_Stems.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5188
5207,"My_Stems.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5189
5208,"My_Stems.csv",20,12,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid",5190
5209,"My_Stems.csv",20,12,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",FALSE,"trapezoid-freeze",5191
5210,"My_Stems.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"grid",5192
5211,"My_Stems.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise",5193
5212,"My_Stems.csv",20,4,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"rowwise-freeze",5194
5213,"My_Stems.csv",20,12,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid",5195
5214,"My_Stems.csv",20,12,2,3,40,15,0.45,0.65,0.02,0.1,"parabola",TRUE,"trapezoid-freeze",5196
5215,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"grid",5197
5216,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise",5198
5217,"My200-4-2-0.csv",20,4,2,3,10,8,0.45,0.65,0.02,0.1,"parabola",FALSE,"rowwise-freeze",5199
